Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E101956,IT,35,138306,22,50,100,Yes
E101957,Engineering,29,116338,4,40,41,No
E101958,Marketing,29,73601,18,34,78,Yes
E101959,Engineering,48,105956,13,47,60,No
E101960,Finance,33,102178,8,53,44,No
E101961,HR,22,115311,6,44,33,No
E101962,Finance,32,58754,7,47,48,No
E101963,Finance,52,73310,13,49,74,No
E101964,Marketing,38,99893,21,57,83,Yes
E101965,HR,54,116799,13,42,54,No
E101966,HR,53,78367,10,34,32,No
E101967,Support,50,43201,13,59,74,No
E101968,HR,42,32739,20,30,73,No
E101969,HR,42,43231,7,51,63,No
E101970,HR,44,137814,2,47,39,No
E101971,Marketing,27,72495,22,43,92,Yes
E101972,Engineering,43,51168,17,34,59,No
E101973,Support,59,62624,2,35,31,No
E101974,Finance,58,40635,12,56,87,Yes
E101975,HR,29,39964,11,53,66,No
E101976,Operations,56,57785,14,54,86,Yes
E101977,Engineering,32,125046,17,58,96,Yes
E101978,Engineering,45,112797,4,57,59,No
E101979,Finance,42,114790,6,45,36,No
E101980,Marketing,23,106928,10,51,65,No
E101981,Sales,40,42336,10,50,75,No
E101982,Sales,49,107475,14,41,69,No
E101983,Engineering,38,57412,9,49,78,No
E101984,IT,27,112212,14,47,63,No
E101985,IT,40,105379,12,31,53,No
E101986,Finance,59,75591,13,52,62,No
E101987,Sales,49,91750,16,50,78,Yes
E101988,Engineering,23,120648,12,52,81,Yes
E101989,Marketing,59,126134,9,42,61,No
E101990,Sales,58,65454,24,56,100,Yes
E101991,Engineering,25,128537,0,46,37,No
E101992,Engineering,43,92672,0,46,29,No
E101993,HR,47,57228,14,45,64,No
E101994,Marketing,57,44429,15,50,61,No
E101995,HR,34,114294,11,47,59,No
E101996,Finance,53,97808,23,37,56,No
E101997,HR,38,112886,5,59,52,No
E101998,Operations,57,145577,5,32,41,No
E101999,HR,40,83015,11,46,69,No
E102000,Operations,56,118074,24,58,99,Yes
E102001,Sales,49,98936,14,47,69,No
E102002,IT,22,110907,3,55,58,No
E102003,Support,39,87378,23,55,100,Yes
E102004,Support,54,67310,3,52,56,No
E102005,Engineering,33,131827,1,35,15,No
E102006,Support,29,113683,23,57,74,No
E102007,Operations,45,98827,11,37,40,No
E102008,Marketing,37,65256,6,52,57,No
E102009,HR,25,106428,19,59,100,Yes
E102010,Operations,59,129862,8,55,68,No
E102011,Marketing,48,132994,8,42,56,No
E102012,IT,30,68889,7,37,33,No
E102013,Support,37,81428,13,48,67,No
E102014,IT,33,140502,0,35,27,No
E102015,Support,52,67207,22,58,90,Yes
E102016,HR,45,80255,20,52,76,Yes
E102017,Finance,35,135824,22,44,79,Yes
E102018,HR,46,121531,11,39,59,No
E102019,Sales,55,35409,24,56,90,Yes
E102020,Operations,24,72438,1,46,39,No
E102021,Engineering,45,140410,12,30,58,No
E102022,Finance,30,140238,3,36,28,No
E102023,HR,47,125359,19,58,92,Yes
E102024,Marketing,41,37869,17,56,84,Yes
E102025,Finance,31,131260,18,42,69,No
E102026,Operations,40,86862,15,32,69,No
E102027,Support,24,117937,13,48,71,No
E102028,Finance,45,55958,7,44,35,No
E102029,Support,26,106302,11,34,62,No
E102030,Operations,24,49768,8,40,51,No
E102031,HR,48,126330,5,51,51,No
E102032,Operations,37,56145,17,47,88,Yes
E102033,Finance,36,105622,1,32,17,No
E102034,Marketing,56,138739,22,35,87,Yes
E102035,IT,33,56442,7,32,37,No
E102036,Finance,47,111948,23,59,100,Yes
E102037,Operations,55,55596,13,34,81,Yes
E102038,IT,44,105791,5,38,41,No
E102039,Operations,52,72406,9,57,69,No
E102040,Marketing,41,70524,7,48,45,No
E102041,Operations,33,53332,16,57,83,Yes
E102042,HR,44,140160,24,56,89,Yes
E102043,Engineering,25,45764,11,42,55,No
E102044,Support,44,57563,16,58,100,Yes
E102045,Support,22,117675,12,35,51,No
E102046,Finance,46,66370,18,40,62,No
E102047,Engineering,23,35062,11,50,64,No
E102048,Operations,51,74645,15,50,70,No
E102049,Marketing,24,37244,24,56,100,Yes
E102050,Finance,42,36372,4,59,62,No
E102051,Operations,46,135409,24,43,100,Yes
E102052,IT,41,115501,15,35,53,No
E102053,Sales,43,147450,24,35,71,No
E102054,Operations,42,94471,5,46,40,No
E102055,Engineering,54,140533,10,40,48,No
E102056,Finance,59,46956,16,44,51,No
E102057,Engineering,36,70473,22,38,52,No
E102058,Finance,36,43894,13,50,76,Yes
E102059,Operations,46,140584,5,46,32,No
E102060,HR,42,128918,24,53,100,Yes
E102061,IT,45,99586,22,36,66,No
E102062,Operations,26,46709,10,36,57,No
E102063,Support,27,111258,11,59,60,No
E102064,Engineering,44,148428,12,50,74,No
E102065,Sales,25,45210,3,30,29,No
E102066,Sales,48,79510,6,54,64,No
E102067,Marketing,39,132081,1,56,64,No
E102068,Finance,42,68674,5,54,60,No
E102069,Engineering,49,130025,5,37,14,No
E102070,Marketing,56,47733,17,34,63,No
E102071,Engineering,43,50080,19,59,96,Yes
E102072,Support,44,132200,7,48,53,No
E102073,Finance,24,83412,7,37,34,No
E102074,Operations,31,88971,7,46,50,No
E102075,Operations,46,69709,7,48,70,No
E102076,Sales,29,89846,0,41,24,No
E102077,Operations,32,95480,1,56,36,No
E102078,Operations,26,141768,11,52,54,No
E102079,Support,58,82960,14,59,82,Yes
E102080,HR,59,133550,3,44,60,No
E102081,Sales,50,71152,24,33,94,Yes
E102082,Marketing,26,57250,2,52,57,No
E102083,IT,30,115765,13,41,49,No
E102084,HR,23,147265,21,56,84,Yes
E102085,Marketing,22,78137,22,42,87,Yes
E102086,Finance,51,112011,7,43,63,No
E102087,HR,32,148922,12,34,42,No
E102088,Support,49,76412,22,51,100,Yes
E102089,Marketing,33,73876,18,45,72,No
E102090,Finance,47,124547,21,59,100,Yes
E102091,Sales,34,103664,4,36,47,No
E102092,IT,29,80227,12,44,46,No
E102093,Finance,49,62450,19,42,77,Yes
E102094,Operations,51,114433,0,55,64,No
E102095,Engineering,30,103704,15,45,62,No
E102096,Finance,52,36861,22,41,67,No
E102097,Finance,42,137294,23,36,78,Yes
E102098,IT,55,91914,1,45,41,No
E102099,Engineering,52,93888,6,52,55,No
E102100,Operations,46,109286,5,52,56,No
E102101,Marketing,33,91293,4,56,42,No
E102102,Marketing,22,112524,3,42,44,No
E102103,Finance,43,98515,1,58,72,No
E102104,Support,58,53524,9,52,57,No
E102105,Support,22,37065,21,32,56,No
E102106,Engineering,22,67684,4,44,47,No
E102107,Engineering,42,118720,17,57,100,Yes
E102108,Operations,36,63365,9,32,51,No
E102109,IT,38,88876,22,36,70,No
E102110,Sales,43,53704,21,59,97,Yes
E102111,Marketing,59,87857,14,47,80,Yes
E102112,IT,56,35622,8,43,43,No
E102113,HR,37,113797,10,47,67,No
E102114,Marketing,29,140468,20,48,70,No
E102115,IT,38,123955,24,43,93,Yes
E102116,Marketing,38,130003,24,49,88,Yes
E102117,Sales,47,121141,16,35,60,No
E102118,HR,34,124707,20,58,90,Yes
E102119,Support,38,117700,8,37,51,No
E102120,Support,59,145404,22,55,92,Yes
E102121,Sales,38,141733,15,55,100,Yes
E102122,Operations,35,109332,5,36,51,No
E102123,HR,27,132390,21,49,72,No
E102124,Finance,56,126856,10,47,62,No
E102125,IT,35,96201,22,47,92,Yes
E102126,HR,29,62694,16,44,64,No
E102127,Operations,36,119766,3,49,61,No
E102128,Operations,48,52995,14,51,84,Yes
E102129,Sales,34,122320,0,48,41,No
E102130,Marketing,52,110141,21,51,97,Yes
E102131,HR,56,112999,19,50,58,No
E102132,IT,27,38419,0,50,58,No
E102133,HR,26,77952,8,31,46,No
E102134,Engineering,43,63837,11,37,40,No
E102135,Marketing,44,100799,3,50,53,No
E102136,IT,46,78877,21,40,54,No
E102137,Support,55,136255,12,47,57,No
E102138,IT,47,75687,6,52,69,No
E102139,Finance,26,129667,7,42,48,No
E102140,Sales,47,67276,12,38,53,No
E102141,Finance,41,64523,10,38,50,No
E102142,IT,27,96055,8,46,54,No
E102143,Marketing,27,84615,24,36,85,Yes
E102144,HR,39,126642,23,38,69,No
E102145,Support,25,140040,15,51,79,Yes
E102146,HR,38,40514,9,30,27,No
E102147,Marketing,35,77456,10,31,49,No
E102148,IT,35,37233,11,33,42,No
E102149,Operations,34,31102,13,43,61,No
E102150,HR,28,96133,18,33,56,No
E102151,Operations,36,76715,11,31,41,No
E102152,HR,40,115193,17,37,52,No
E102153,HR,56,140545,20,47,84,Yes
E102154,Support,38,134085,16,48,79,Yes
E102155,Sales,56,139101,2,43,26,No
E102156,Sales,40,36256,0,49,37,No
E102157,Engineering,41,138684,18,54,85,Yes
E102158,Finance,57,94800,3,39,31,No
E102159,Marketing,56,124937,22,46,81,Yes
E102160,Marketing,53,71548,15,37,75,No
E102161,Marketing,45,102090,11,57,64,No
E102162,Engineering,38,108200,20,43,52,No
E102163,Sales,28,72367,20,50,78,Yes
E102164,IT,22,143815,12,52,67,No
E102165,Operations,56,119922,16,37,56,No
E102166,Support,53,100382,7,34,41,No
E102167,Operations,57,56205,12,45,52,No
E102168,IT,34,55570,19,37,55,No
E102169,Support,27,60255,4,39,32,No
E102170,Engineering,35,51182,17,56,79,Yes
E102171,IT,58,69373,14,37,78,Yes
E102172,Marketing,36,73019,11,38,67,No
E102173,Finance,25,92619,16,47,56,No
E102174,HR,37,46043,24,32,51,No
E102175,Operations,49,75532,14,46,66,No
E102176,Sales,37,131290,1,49,64,No
E102177,Sales,25,95936,5,44,53,No
E102178,Engineering,47,49239,16,50,76,Yes
E102179,Support,49,40416,15,56,77,Yes
E102180,Sales,53,33412,16,46,82,Yes
E102181,Marketing,23,111976,24,37,78,Yes
E102182,Operations,52,54406,19,31,77,Yes
E102183,IT,24,31875,8,46,38,No
E102184,Marketing,29,149231,4,47,53,No
E102185,Engineering,45,67066,22,58,92,Yes
E102186,Marketing,36,132072,0,34,29,No
E102187,IT,52,35752,5,38,42,No
E102188,Finance,30,116753,23,38,81,Yes
E102189,Engineering,23,108025,13,31,57,No
E102190,Finance,29,31353,16,31,67,No
E102191,HR,28,56986,24,48,100,Yes
E102192,Finance,37,116907,18,52,83,Yes
E102193,HR,56,134901,0,56,46,No
E102194,HR,51,44691,0,32,10,No
E102195,Finance,31,99847,12,46,68,No
E102196,Engineering,59,78075,13,43,70,No
E102197,Support,39,40794,5,43,32,No
E102198,IT,26,98470,5,43,57,No
E102199,Marketing,50,46406,0,35,25,No
E102200,Marketing,55,105930,13,32,36,No
E102201,IT,44,145897,2,30,16,No
E102202,Operations,26,56872,22,59,89,Yes
E102203,Operations,51,71708,9,45,47,No
E102204,HR,27,145492,18,58,95,Yes
E102205,HR,25,136629,18,33,68,No
E102206,Engineering,50,50800,18,58,100,Yes
E102207,Sales,44,73397,22,30,57,No
E102208,Finance,27,67909,3,46,49,No
E102209,HR,53,51352,19,57,84,Yes
E102210,Marketing,39,131975,18,47,77,Yes
E102211,Engineering,36,123848,9,55,53,No
E102212,Finance,53,135596,24,37,65,No
E102213,Engineering,30,45438,1,31,31,No
E102214,Finance,58,118921,3,56,42,No
E102215,Finance,31,74999,23,47,93,Yes
E102216,IT,41,48482,5,56,54,No
E102217,HR,27,62471,6,56,44,No
E102218,Support,24,77279,15,45,43,No
E102219,Engineering,32,139413,6,55,77,No
E102220,Support,38,136748,17,39,46,No
E102221,Engineering,53,84213,19,37,66,No
E102222,IT,25,143909,21,41,79,Yes
E102223,Marketing,25,43026,18,51,68,No
E102224,Support,38,137625,8,45,48,No
E102225,Marketing,40,115184,19,41,76,Yes
E102226,Operations,26,35435,9,40,53,No
E102227,HR,53,38493,12,49,62,No
E102228,HR,43,102227,17,48,78,Yes
E102229,Sales,27,89321,15,30,49,No
E102230,IT,56,32763,21,56,83,Yes
E102231,Marketing,43,50389,16,32,66,No
E102232,Finance,22,61498,21,41,77,Yes
E102233,Engineering,41,93755,12,59,60,No
E102234,HR,43,131545,11,38,57,No
E102235,Support,32,65825,9,50,56,No
E102236,Engineering,34,46934,0,58,51,No
E102237,Engineering,24,35574,7,51,59,No
E102238,Sales,30,68179,20,34,57,No
E102239,Marketing,33,31587,21,30,80,Yes
E102240,HR,44,72782,17,39,50,No
E102241,Engineering,35,134224,1,46,42,No
E102242,HR,54,84412,15,33,57,No
E102243,Finance,39,90561,11,44,59,No
E102244,Sales,30,107224,8,48,56,No
E102245,Finance,44,34409,2,56,51,No
E102246,HR,31,101319,21,37,62,No
E102247,Operations,40,129016,20,57,84,Yes
E102248,Support,26,56751,3,57,70,No
E102249,HR,44,68174,1,52,44,No
E102250,Marketing,51,86572,7,44,72,No
E102251,Engineering,46,91416,9,56,76,No
E102252,Engineering,49,42041,15,36,31,No
E102253,Finance,55,53227,22,44,90,Yes
E102254,Support,46,65201,10,37,48,No
E102255,Sales,31,66069,17,59,75,No
E102256,Operations,35,112190,21,55,100,Yes
E102257,IT,51,56370,13,52,68,No
E102258,Support,46,125018,7,39,40,No
E102259,Engineering,35,41586,22,47,88,Yes
E102260,Marketing,56,80231,14,33,63,No
E102261,Support,55,35322,16,44,70,No
E102262,Finance,31,95294,20,40,72,No
E102263,Finance,56,109468,17,51,72,No
E102264,IT,32,59299,5,32,44,No
E102265,Marketing,32,120715,22,44,82,Yes
E102266,Sales,42,100793,13,32,46,No
E102267,Support,42,76501,22,44,77,Yes
E102268,Marketing,43,87134,2,35,40,No
E102269,Sales,28,141672,6,30,29,No
E102270,Marketing,38,39777,14,43,74,No
E102271,Marketing,23,41249,20,45,73,No
E102272,HR,33,51390,23,30,73,No
E102273,Finance,39,50369,15,50,76,Yes
E102274,Support,32,42881,15,46,60,No
E102275,Marketing,37,39587,7,55,63,No
E102276,Support,39,123800,6,37,18,No
E102277,IT,56,104327,5,47,43,No
E102278,Marketing,47,137009,1,45,24,No
E102279,Engineering,37,117911,21,35,88,Yes
E102280,Finance,27,118147,12,39,39,No
E102281,Engineering,33,137562,11,39,79,Yes
E102282,Support,34,37833,14,34,58,No
E102283,Support,25,147574,8,55,61,No
E102284,Finance,23,77013,1,57,62,No
E102285,Support,47,147341,16,41,59,No
E102286,Engineering,48,93620,4,49,37,No
E102287,Marketing,48,45754,10,46,60,No
E102288,Marketing,36,137584,21,43,85,Yes
E102289,HR,29,108113,18,43,84,Yes
E102290,IT,28,126631,23,32,73,No
E102291,Support,33,116784,6,58,60,No
E102292,Engineering,34,65282,1,41,49,No
E102293,Support,38,66737,15,49,84,Yes
E102294,Support,38,147972,11,47,65,No
E102295,Sales,57,127427,22,41,89,Yes
E102296,HR,42,54124,14,31,71,No
E102297,Engineering,29,100102,0,31,16,No
E102298,Engineering,26,32196,24,56,90,Yes
E102299,Support,47,91527,12,46,57,No
E102300,HR,37,126651,22,39,61,No
E102301,Marketing,57,145477,5,47,56,No
E102302,Engineering,49,115395,12,51,53,No
E102303,Marketing,50,41345,17,48,88,Yes
E102304,HR,33,64077,2,55,47,No
E102305,Marketing,58,96400,0,50,58,No
E102306,Finance,51,42055,14,30,22,No
E102307,Sales,44,133693,12,53,68,No
E102308,Operations,37,115283,4,58,49,No
E102309,Engineering,35,74484,24,33,85,Yes
E102310,IT,31,107514,12,54,90,Yes
E102311,Sales,28,120135,21,33,42,No
E102312,Operations,58,65771,4,59,71,No
E102313,Marketing,50,142478,18,31,68,No
E102314,Engineering,24,87654,20,48,85,Yes
E102315,Marketing,36,76540,23,50,96,Yes
E102316,Finance,57,113151,17,41,72,No
E102317,HR,40,136263,20,39,79,Yes
E102318,Engineering,34,140284,21,42,65,No
E102319,Operations,42,147399,9,58,84,No
E102320,Operations,58,134885,23,59,100,Yes
E102321,Finance,48,59377,7,51,61,No
E102322,Finance,50,125567,14,52,80,Yes
E102323,Support,41,79573,20,49,70,No
E102324,Engineering,46,72733,24,52,79,Yes
E102325,Marketing,27,41760,19,44,74,No
E102326,IT,57,143226,24,55,100,Yes
E102327,Operations,23,129250,22,32,55,No
E102328,Operations,43,55762,21,52,90,Yes
E102329,Finance,53,80986,3,49,42,No
E102330,Sales,37,64332,1,58,47,No
E102331,Finance,39,70100,23,42,85,Yes
E102332,IT,26,34944,5,37,46,No
E102333,Marketing,57,78825,2,54,45,No
E102334,Marketing,51,43877,6,36,53,No
E102335,Sales,40,59990,9,53,70,No
E102336,Operations,44,138443,22,37,70,No
E102337,Finance,55,129612,5,47,54,No
E102338,Support,34,147674,15,38,80,Yes
E102339,Marketing,50,145074,1,35,36,No
E102340,IT,57,85283,23,56,90,Yes
E102341,Engineering,43,33258,16,33,55,No
E102342,HR,57,61629,12,44,62,No
E102343,HR,30,67579,0,34,31,No
E102344,HR,40,52958,5,55,62,No
E102345,Support,59,69465,4,34,52,No
E102346,Operations,27,115853,24,36,73,No
E102347,Finance,36,45775,12,59,62,No
E102348,Sales,41,106575,22,38,76,Yes
E102349,Support,30,124633,17,36,57,No
E102350,Support,53,64207,11,38,37,No
E102351,Marketing,25,52553,6,49,48,No
E102352,Engineering,39,139938,14,39,55,No
E102353,Support,26,83632,2,59,70,No
E102354,IT,41,30055,15,55,65,No
E102355,Engineering,44,148012,0,33,27,No
E102356,IT,32,118697,15,35,78,Yes
E102357,Operations,58,62873,23,53,92,Yes
E102358,Finance,43,131505,11,43,56,No
E102359,HR,25,110720,18,38,73,No
E102360,Support,50,96205,7,30,39,No
E102361,Finance,55,108199,22,46,97,Yes
E102362,Operations,34,55318,11,42,55,No
E102363,Sales,30,63734,14,53,83,Yes
E102364,Sales,52,112227,1,56,60,No
E102365,Operations,28,48522,16,36,56,No
E102366,IT,25,41656,6,38,40,No
E102367,Marketing,40,45893,12,40,56,No
E102368,Marketing,51,141393,0,32,10,No
E102369,IT,52,46493,5,55,56,No
E102370,Sales,56,33632,12,41,72,No
E102371,Sales,42,125872,10,50,74,No
E102372,Support,52,118648,9,32,35,No
E102373,Sales,40,91779,15,44,67,No
E102374,Finance,52,68452,23,50,100,Yes
E102375,Sales,53,43266,22,39,79,Yes
E102376,Engineering,23,146603,19,30,66,No
E102377,Support,31,91607,16,43,73,No
E102378,HR,23,46940,16,56,85,Yes
E102379,Sales,23,54003,3,49,47,No
E102380,IT,45,128408,4,35,22,No
E102381,HR,38,64815,22,31,72,No
E102382,Finance,53,60869,13,58,77,Yes
E102383,IT,37,79297,19,52,68,No
E102384,HR,37,90107,9,37,41,No
E102385,IT,52,112793,13,30,55,No
E102386,Finance,45,46682,0,58,34,No
E102387,Support,22,49622,10,33,33,No
E102388,Engineering,32,60408,22,56,97,Yes
E102389,Finance,42,38837,17,33,72,No
E102390,Finance,25,94210,15,58,94,Yes
E102391,IT,28,45407,17,34,74,No
E102392,Support,47,59309,7,59,71,No
E102393,Operations,33,101918,9,57,68,No
E102394,Marketing,52,123190,9,57,79,No
E102395,Sales,38,48895,4,49,42,No
E102396,Sales,54,129087,9,38,38,No
E102397,Engineering,32,116912,17,52,69,No
E102398,Engineering,49,30370,20,42,85,Yes
E102399,Sales,53,144212,23,47,78,Yes
E102400,Marketing,22,30486,5,46,59,No
E102401,Sales,49,53762,2,54,54,No
E102402,Operations,28,56613,7,30,45,No
E102403,Marketing,23,142804,8,51,50,No
E102404,Engineering,45,33196,4,44,39,No
E102405,HR,25,137856,1,31,28,No
E102406,IT,40,148975,1,45,36,No
E102407,Operations,47,124937,6,49,30,No
E102408,Operations,32,130565,16,51,63,No
E102409,Support,32,106349,9,34,32,No
E102410,Engineering,24,94839,11,56,63,No
E102411,Engineering,33,71916,1,51,54,No
E102412,Finance,24,38572,9,48,63,No
E102413,Operations,48,143312,19,34,64,No
E102414,Finance,23,58225,0,31,41,No
E102415,Finance,37,75853,3,36,45,No
E102416,IT,23,79390,12,32,54,No
E102417,Finance,51,62275,11,46,46,No
E102418,Marketing,41,102379,10,59,75,No
E102419,Sales,59,31105,9,53,69,No
E102420,HR,49,146074,14,53,71,No
E102421,Engineering,46,89896,4,32,47,No
E102422,Marketing,53,73209,24,42,83,Yes
E102423,HR,31,127175,16,36,47,No
E102424,Operations,54,72487,4,54,47,No
E102425,Operations,34,48051,1,53,72,No
E102426,Operations,58,124244,8,32,34,No
E102427,Marketing,37,130995,5,44,26,No
E102428,Marketing,43,107400,17,58,82,Yes
E102429,Engineering,41,130300,13,47,48,No
E102430,Sales,48,96961,18,58,99,Yes
E102431,Support,37,90156,13,39,37,No
E102432,Finance,55,144682,7,52,46,No
E102433,Operations,53,87175,16,36,59,No
E102434,IT,47,36849,2,38,45,No
E102435,Sales,46,131551,9,34,42,No
E102436,IT,23,48976,16,49,62,No
E102437,Engineering,33,129794,10,37,50,No
E102438,Engineering,30,145912,7,43,45,No
E102439,Engineering,33,147275,0,33,35,No
E102440,HR,47,86866,12,49,75,No
E102441,IT,30,147752,20,57,87,Yes
E102442,Sales,31,77078,3,43,49,No
E102443,Support,53,61113,6,41,48,No
E102444,Sales,55,145520,13,31,61,No
E102445,Marketing,41,45401,4,42,50,No
E102446,Marketing,23,42884,23,30,71,No
E102447,Operations,22,114360,10,49,76,No
E102448,Support,57,67563,16,36,59,No
E102449,Marketing,45,64414,4,57,53,No
E102450,Engineering,48,46142,19,54,89,Yes
E102451,Sales,23,142610,2,38,30,No
E102452,IT,52,145128,4,57,66,No
E102453,Engineering,35,101492,14,55,79,Yes
E102454,HR,23,109464,18,46,79,Yes
E102455,Marketing,50,105257,15,50,62,No
E102456,Engineering,36,106693,7,52,65,No
E102457,Engineering,33,65135,12,42,46,No
E102458,HR,58,102232,15,52,86,Yes
E102459,Finance,49,57862,2,39,44,No
E102460,Sales,41,35190,0,45,41,No
E102461,IT,45,100199,8,35,45,No
E102462,Operations,42,135366,8,45,52,No
E102463,Finance,31,34331,21,40,68,No
E102464,Marketing,35,82186,16,55,82,Yes
E102465,Engineering,58,74648,23,49,100,Yes
E102466,Support,39,58549,1,32,27,No
E102467,HR,45,111782,8,57,55,No
E102468,HR,35,55761,23,58,83,Yes
E102469,Support,55,33262,18,38,51,No
E102470,Sales,33,141624,12,44,57,No
E102471,Finance,43,81259,4,57,73,No
E102472,Operations,27,102572,8,42,40,No
E102473,Sales,57,83472,12,39,69,No
E102474,Support,57,117858,0,49,45,No
E102475,Engineering,43,114667,24,53,100,Yes
E102476,Support,35,34677,14,42,67,No
E102477,Sales,37,103508,3,46,51,No
E102478,IT,57,110865,3,36,29,No
E102479,HR,46,132568,19,57,67,No
E102480,HR,53,131437,9,35,38,No
E102481,Marketing,54,139916,24,42,74,No
E102482,Marketing,57,80617,5,57,66,No
E102483,Support,41,116029,23,46,87,Yes
E102484,Operations,39,48595,11,44,56,No
E102485,Engineering,59,117459,19,33,79,Yes
E102486,IT,24,90148,15,57,76,Yes
E102487,Finance,44,76926,2,44,19,No
E102488,Sales,53,105271,13,43,63,No
E102489,Operations,37,64457,0,50,56,No
E102490,Engineering,26,72531,9,40,53,No
E102491,Marketing,25,103263,14,53,72,No
E102492,Support,42,103300,6,33,38,No
E102493,Sales,35,93171,3,32,47,No
E102494,Marketing,52,149229,13,31,38,No
E102495,Support,35,148229,23,49,89,Yes
E102496,Sales,27,75771,15,56,88,Yes
E102497,Finance,33,123135,13,39,59,No
E102498,Engineering,37,96354,2,59,56,No
E102499,Sales,38,142743,16,42,62,No
E102500,IT,44,143381,20,49,80,Yes
E102501,Operations,35,67289,13,58,85,Yes
E102502,HR,28,63892,17,55,89,Yes
E102503,IT,53,101196,2,50,69,No
E102504,IT,36,125057,21,58,80,Yes
E102505,Operations,38,68409,18,52,100,Yes
E102506,HR,55,145817,2,54,51,No
E102507,IT,26,64470,11,47,61,No
E102508,Sales,48,48385,21,50,95,Yes
E102509,Sales,44,53296,4,45,55,No
E102510,Sales,35,148566,9,40,62,No
E102511,HR,36,91716,8,39,61,No
E102512,IT,54,119152,0,38,29,No
E102513,Support,52,56382,12,41,71,No
E102514,HR,56,106675,2,59,53,No
E102515,Sales,38,127596,18,58,87,Yes
E102516,Operations,49,52419,10,48,60,No
E102517,IT,40,123321,15,30,45,No
E102518,IT,44,111238,5,47,51,No
E102519,Marketing,53,124753,23,43,91,Yes
E102520,Marketing,34,69291,2,51,56,No
E102521,Finance,41,42397,18,50,74,No
E102522,Support,56,136415,5,30,23,No
E102523,Support,26,87888,7,46,45,No
E102524,Engineering,30,65169,21,40,75,No
E102525,Support,50,92182,12,49,51,No
E102526,Marketing,27,122476,11,57,65,No
E102527,HR,46,72249,9,44,50,No
E102528,Support,52,58341,2,33,38,No
E102529,Marketing,43,105603,3,44,41,No
E102530,Finance,23,76144,0,51,55,No
E102531,IT,26,91772,12,51,71,No
E102532,Support,48,109360,23,55,91,Yes
E102533,Finance,46,43444,3,43,37,No
E102534,IT,29,75647,21,51,76,Yes
E102535,Operations,22,144416,10,30,64,No
E102536,Operations,41,128843,18,55,97,Yes
E102537,IT,44,40974,10,38,56,No
E102538,Support,53,142150,11,56,60,No
E102539,Engineering,32,68383,10,36,43,No
E102540,Marketing,45,124826,5,52,47,No
E102541,HR,32,111552,11,40,55,No
E102542,HR,50,127648,8,52,53,No
E102543,Sales,47,124049,24,31,62,No
E102544,IT,37,32956,9,31,30,No
E102545,HR,56,38077,2,35,28,No
E102546,Support,41,66490,2,52,51,No
E102547,Engineering,24,140363,19,48,77,Yes
E102548,IT,22,133391,22,58,100,Yes
E102549,Engineering,22,138642,15,49,81,Yes
E102550,Support,38,85612,2,43,32,No
E102551,HR,23,130474,9,57,74,No
E102552,HR,50,66159,23,32,61,No
E102553,Sales,41,69710,10,36,43,No
E102554,HR,27,113536,7,36,46,No
E102555,IT,29,43806,5,33,40,No
E102556,Support,50,143096,19,58,86,Yes
E102557,Operations,54,108345,10,52,55,No
E102558,Support,24,110391,20,34,66,No
E102559,IT,56,137412,11,46,66,No
E102560,IT,26,124924,15,55,74,No
E102561,Sales,48,36458,17,33,66,No
E102562,Sales,33,65524,12,52,77,Yes
E102563,HR,41,36853,21,42,70,No
E102564,Finance,41,70477,2,45,53,No
E102565,Support,30,62222,14,45,78,Yes
E102566,Support,25,48320,21,31,84,Yes
E102567,Finance,40,124154,20,47,98,Yes
E102568,Sales,59,82243,13,30,37,No
E102569,HR,48,75615,17,47,84,Yes
E102570,Finance,34,47352,13,55,85,Yes
E102571,HR,34,102833,4,59,59,No
E102572,HR,43,123476,20,37,73,No
E102573,HR,49,144560,13,40,39,No
E102574,Marketing,43,33203,24,53,77,Yes
E102575,IT,40,69267,7,53,44,No
E102576,HR,29,67941,22,44,85,Yes
E102577,Marketing,29,112809,14,45,70,No
E102578,Sales,47,55368,14,46,64,No
E102579,Finance,47,107186,18,46,92,Yes
E102580,IT,44,60984,19,41,81,Yes
E102581,Operations,34,71941,5,39,25,No
E102582,Finance,49,102918,18,49,77,Yes
E102583,IT,30,82683,24,35,65,No
E102584,Operations,41,30801,7,37,47,No
E102585,Finance,40,136538,5,42,44,No
E102586,IT,33,142201,19,31,50,No
E102587,Finance,36,77965,22,58,100,Yes
E102588,Finance,52,115269,14,48,70,No
E102589,Operations,35,39969,2,51,45,No
E102590,Finance,32,65969,9,39,46,No
E102591,Finance,47,112269,14,33,68,No
E102592,Operations,48,62449,23,41,88,Yes
E102593,Sales,32,121679,15,47,69,No
E102594,HR,59,55705,16,36,49,No
E102595,Support,55,90303,18,49,70,No
E102596,Engineering,40,58363,10,53,63,No
E102597,Marketing,27,60720,15,53,83,Yes
E102598,Engineering,59,39972,4,52,62,No
E102599,Engineering,49,63351,4,55,51,No
E102600,IT,22,141023,13,54,83,Yes
E102601,HR,56,66145,17,33,49,No
E102602,IT,29,117948,7,36,35,No
E102603,HR,28,119614,4,39,24,No
E102604,Operations,32,118116,6,55,47,No
E102605,Operations,25,86235,15,44,58,No
E102606,Support,46,44855,22,41,77,Yes
E102607,HR,33,66169,13,30,36,No
